	id	query	title	lang	pub_date	text	url
90	90	조폐공사	[전시] 화폐에도 예술이 있다 ‘황제(The Emperors)展’	ko	2019-04-30 13:16:31+00:00	비주얼 아티스트 김태근의 작품전 한국조폐공사 화폐박물관 4월 30일 ~５월 26일 전통 한지에 프린팅한 고대 로마의 황제 초상 및 주화 전시 ‘황제(The Emperors)展’ 포스터 / 조폐공사 제공 한국조폐공사 화폐박물관에서 4월 30일(화)부터 5월 26일(일)까지 특별전시실에서 비주얼 아티스트 김태근의 ‘황제(The Emperors) 전’이 개최된다. 이번 전시회에는 고대 로마의 주화 및 주화에 새겨진 황제의 초상을 전통 한지에 특수 프린팅한 10여점의 작품이 선보인다. 고대 로마 주화에 등장하는 성군인 네르바-안토니누스가의 황제 5명(네르바, 트라야누스, 하드리아누스, 안토니누스 피우스, 그리고 마르쿠스 아우렐리우스)과 폭군으로 알려진 다섯 황제(티베리우스, 칼리굴라, 네로, 콤모두스, 그리고 카라칼라)의 초상을 거칠고 투박한 한지를 이용해 마치 동판에 새긴 조각의 느낌이 나도록 구현한 것이 특징이다. 네로 / 조폐공사 제공 히드리아누스 / 조폐공사 제공 저작권자 © 뉴스티앤티 무단전재 및 재배포 금지	http://www.newstnt.com/news/articleView.html?idxno=30666
91	91	조폐공사	[사진뉴스] 조폐공사, 교통카드 기능추가 '미니골드바' 출시 :: 대전일보 모바일	ko		한국조폐공사는 6일 교통카드 기능과 선불결제 기능을 갖추고 전국 어디서든 쓸 수 있는 '교통카드 도깨비 미니 골드바'를 출시한다. 순도 99.99%, 중량 1g의 순금으로 복을 부른다는 전통 도깨비 문양으로 디자인됐다. 사진=한국조폐공사 제공 	http://m.daejonilbo.com/mnews.asp?pk_no=1386051
92	92	조폐공사	대학생·취준생, 취업 선호 공기업 1위는 인천공항공사	ko	2019-05-22 22:39:04+00:00	잡코리아, 1천750명 조사…공기업 희망 최고 이유는 '고용 안정성' (서울=연합뉴스) 이승관 기자 = 올해 대학생과 취업준비생들이 가장 취업하고 싶어하는 공기업은 '인천국제공항공사'라는 조사 결과가 나왔다. 23일 취업 포털 잡코리아에 따르면 최근 대학생 및 취업준비생 1천750명을 대상으로 설문조사를 한 결과 전체 응답자의 32.3%(복수 응답)가 인천국제공항공사를 취업 선호 공기업으로 꼽았다. 2위인 한국전력공사(18.7%)를 큰 격차로 따돌린 것은 물론 성별, 최종학력별 등 모든 응답군에서 선두를 차지했다. 광고 특히 여성의 경우 인천국제공항공사를 1순위로 선택한 비율이 38.5%에 달해 남성(25.3%)보다 훨씬 높은 것으로 나타났다. 이밖에 한국철도공사(17.8%), 한국공항공사(16.1%), 한국가스공사[036460](13.2%), 한국토지주택공사(11.2%), 한국조폐공사(11.1%), 강원랜드[035250](10.4%), 한국감정원(8.6%) 등이 '취업 선호 공기업 톱10'에 포함됐다. 공기업을 직장으로 가질 경우 가장 큰 매력에 대해서는 '고용 안정성·정년 보장'이라고 밝힌 응답자가 58.6%에 달해 압도적으로 많았다. 이어 '비교적 높은 연봉 수준'(13.7%), '안정적인 사업 전망'(13.3%), '워라밸(일과 삶의 균형) 보장(5.1%)' 등이 뒤를 이었으며, '사회에 이바지한다는 자부심'이라는 응답은 2.6%에 그쳤다. 공기업 직장의 단점으로는 '지방 근무'(27.3%)를 가장 많이 꼽았고, '경직되고 보수적인 조직문화(25.7%)'와 '대기업 대비 낮은 연봉'(14.2%) 등의 순이었다. humane@yna.co.kr <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>	https://www.yna.co.kr/view/AKR20190523019700003
93	93	조폐공사	조폐公, ‘안전 차임벨 제도’ 도입	ko	2019-08-19 06:49:36+00:00	조폐공사 조용만 사장(앞줄 왼쪽 여섯 번째)이 공사 내 ID본부에서 특별안전점검을 마치고 직원들과 안전한 사업장 실현을 위해 다짐하고 있다. 공사는 잠재 안전위험요소를 예방하기 위해 19일부터 ‘안전 차임벨(chime bell) 제도’를 도입한다. 한국조폐공사 제공 한국조폐공사는 사고없는 안전 사업장 실현을 위해 ‘안전 차임벨(chime bell) 제도’를 도입한다고 19일 밝혔다. 차임벨은 국민과 직원들이 조폐공사 시설이나 작업장 등의 잠재 안전위협요소들에 대해 직접 개선을 요구할 수 있는 제도다. 조폐공사는 공사 홈페이지와 사내 게시판에 ‘KOMSCO 안전 Chime-bell 코나’를 신설, 자유롭게 필요한 사항을 등재할 수 있도록 할 계획이다. 등재된 내용에 대해선 2일 이내 조치 상황을 회신해야 된다. 안전한 근로환경 조성과 근로자의 경각심 고취를 위해 ‘콤스코 세이프티 액션’ 계획도 수립했다. 안전에 문제가 있을 경우 현장 직원이 직접 작업중지를 요청할 수 있는 ‘작업중지 요청제’를 활성화 하고, 안전관련 교육·특별안전점검·안전관리 예방 경진대회 개최 등도 추진 중이다. 송승기 기자 ssk@ggilbo.com	http://www.ggilbo.com/news/articleView.html?idxno=695707
94	94	조폐공사	"""자소서부터 NCS까지""…유병재, 조폐공사 취업평가 1위"	ko	2019-02-01 14:16:59+00:00	첫방 '해볼라고' 유병재 자소서부터 NCS까지..조폐공사 취업평가 1위[종합] '해볼라고' 공기업 취업 도전기가 공개됐다. 1일 첫 방송된 JTBC '해볼라고'에서는 양세형, 유병재, 손담비, 김수용, 임형준, 한해의 취업 도전기가 그려졌다. 이들은 공기업인 한국조폐공사 취업 전쟁에 뛰어들었다. 이들 6인은 유병재가 오픈한 해볼라고 공부방에 모여 본격적인 취업 트레이닝에 돌입했다. 취업 시작점인 자기소개서 작성부터 공기업 필수 시험인 NCS(국가직무능력표준) 풀이까지 그야말로 혹독한 트레이닝을 경험했다. 이들은 태어나서 처음 해보는 스터디의 쓴 맛에 당황, 예상치도 못한 화려한 오답 파티를 벌여 웃음을 자아냈다. 특히 손담비는 자기소개서를 작성하다 옛날 사람임을 인증했다. 무려 30년 전에 개정된 맞춤법을 적어 폭소를 안기기도 했다. 다음 코스는 NCS 필기 전형이었다. 총 50문항을 60분 동안 풀어야 하는 쉽지 않은 과정. NCS 필기와 함께 기념주화 메달 디자인, 자기소개서 등을 꼼꼼히 준비했다. 이들은 NCS 필기 시험, 면접, 기념주화 디자인 과제를 성실히 수행했다. 종합평가 결과 공채 과정 1등은 유병재였다. TV리포트=김수정 기자 swandive@tvreport.co.kr 사진=JTBC '해볼라고' 방송 화면 캡처 <기사제공=티비리포트. 해당글은 제휴매체의 기사입니다. 본지 편집 방향과는 무관합니다.>	https://www.dispatch.co.kr/2003948
95	95	조폐공사					https://blockinpress.com/archives/25873
96	96	조폐공사	금으로 만든 ‘독립 100주년 기념’ 메달, 가격은?	ko	2019-03-04 05:33:13+00:00	금으로 만든 ‘독립 100주년 기념’ 메달, 가격은? 이전기사 읽기모드 흰색 배경 회색 배경 검은색 배경 가나다라 가나다라 가나다라 가나다라 가나다라 인쇄 공유 카카오 페이스북 트위터 이메일 URL 기사저장 닫기	https://www.hankookilbo.com/News/Read/201903041434371242
97	97	조폐공사	LG CNS, 그라운드X와 '블록체인' 확대 맞손		2019-11-21 00:00:00+00:00		http://biz.newdaily.co.kr/site/data/html/2019/11/21/2019112100007.html
98	98	조폐공사	취업 불황에도 공기업 직원은 꾸준히 늘고 있다?	ko	2019-06-12 08:50:46+00:00	잡코리아 조사 결과 공기업 직원 전년 대비 3.7%↑ [법률저널=김민수 기자] 취업포털 잡코리아(대표 윤병준)가 공공기관 경영정보공개시스템 알리오에 공시된 36개 공기업의 2018년 경영공시 자료를 분석한 결과, 2018년 전체 정규직 직원 수는 총 130,995명으로 2017년과 비교했을 때 3.7%(2017년 126,331명) 증가했다. 지난해 임직원이 가장 많은 공기업은 △한국철도공사 2만8,387명이며 이어 △한국전력공사(2만1,985명) △한국수력원자력(1만2,055명) △한국토지주택공사(8,671명) △한국도로공사(5,981명) 순으로 나타났다. 특히 한국철도공사는 1년간 직원이 871명 늘었으며 △한국토지주택공사(645명) △한국전력공사(439명) △한전KDN(435명) △한국수자원공사(365명)도 직원이 큰 폭 증가했다. 조사대상 중 직원이 감소한 기업은 대한석탄공사(-256명) △강원랜드(-227명) △한국전력기술(-6명)이다. 한편 정규직 직원 1인 평균 급여액이 가장 높은 공기업은 한국마사회였다. 한국마사회는 직원 1인 평균 급여액이 9천209만원에 달해 가장 높았다. ‘인천국제공항공사(9천048만원)’와 ‘한국전력기술(9천011만원)’ 역시 정규직 직원 평균 급여가 9천만 원 이상이었다. 다만 성별에 따라 평균급여 차이가 존재했다. 가령 남자 직원 1인 평균 급여는 인천국제공항공사가 9천535만원으로 가장 높았으며 여자 직원은 한국조폐공사가 8천303만원으로 가장 많았다. 또한 조사 결과 직원 평균 근속연수가 가장 긴 기업은 대한석탄공사로 평균 근속연수가 22.7년에 달했다. 한국조폐공사(21.3년)와 한국철도공사(20.0년) 역시 평균 근속연수가 20년을 넘었다. 이어 △한국방송광고진흥공사(18.1년) △한국토지주택공사(17.7년) △한국전력기술(17.6년) 순으로 근속연수가 길었다. 최근 공공기관 신규채용 규모는 △2014년 17,509명 △2015년 19,373명 △2016년 21,059명 △2017년 22,637명 △2018년 33,900명 등으로 증가추세다. 이러한 증원에는 정부의 정책이 뒷받침되었기 때문이다. 다만 공공기관 운영상에 있어 인력증원은 한계가 있으며 급격한 인력증원으로 방만한 경영, 경영 효율성 저하에 관한 우려의 목소리가 나오고 있다. 정부의 방침에 따라 올해 공공기관에서는 총 2만5,000명을 채용할 계획이다. 이미 지난 1분기에만 올 채용 목표 대비 28%(6,918명)를 달성했으며 상반기 결원 등을 고려해 하반기에 채용 인원이 상향 조정되는 점을 고려한다면 올해 공공기관 채용 목표치를 초과할 것으로 보인다. 저작권자 © 법률저널 무단전재 및 재배포 금지	http://www.lec.co.kr/news/articleView.html?idxno=50548
99	99	조폐공사	'대전 소재 공공기관 지역인재 채용 의무화' 혁신도시법 개정안, 국회 법제사법위 통과	ko	2019-10-24 04:50:00+00:00	"본회의 통과 시 내년 상반기부터 지역인재 채용 30% 의무화 시행될 듯 대전 지역 17개 공공기관 현황.(충청신문DB) [충청신문=대전] 한유영 기자 = 대전 소재 공공기관에 지역인재 채용 의무화를 적용하는 혁신도시법 개정안이 24일 국회 법제사법위원회를 통과했다. 혁신도시법 개정안이 마지막 관문인 본회의를 통과하면 2007년 혁신도시법 시행 전에 수도권에서 대전으로 이전한 수자원공사, 코레일, 조폐공사 등 17개 공공기관은 내년 상반기부터 지역인재 의무채용을 소급 적용하게 된다. 본회의 통과 시 내년 상반기부터는 지역인재 채용 의무화가 시행되는 것. 대전 지역 17개 공공기관은 법안 시행 시기에 맞춰 대전 지역 학생들을 대상으로 하는 채용설명회를 열 것으로 보인다. 17개 공공기관의 2019년 채용계획 인원은 3000여명 내외로 추정되며 향후 지역인재 의무채용 30%가 적용되면 900여개의 일자리가 확보될 것으로 예상된다. 시는 이번 법안 통과로 양질의 청년 일자리가 제공되면 청년층의 대전 이탈을 막는 것은 물론 인구 증가와 지역경제 활성화로 지역 발전의 새로운 계기가 마련될 될 것으로 기대하고 있다. 허태정 시장은 ""혁신도시법 개정안의 법사위 통과로 공공기관 지역인재 의무채용 확대는 최종 단계만 남겨 놓았다""며 ""국회 본회의도 통과할 수 있도록 마지막까지 긴장의 끈을 놓지 않고 최선을 다하겠다""고 말했다. 지역 정가에서도 환영의 뜻을 내비쳤다. 국회 국토교통위 소속 이은권(자유한국당·중구) 의원은 ""앞으로 국회 본회의 통과를 위해 더욱 노력하는 동시에 이 법안과 연계한 2차 공공기관 지방이전, 대전 혁신도시 지정을 위해 최선을 다하겠다""고 말했다. 박병석(민주당·서구갑) 의원도 ""혁신도시법이 법사위를 통과함으로서 사실상 구부능선을 넘어섰다""며 ""함께 노력해주신 대전 시민들, 허 시장을 비롯한 관계자들, 국회 공동노력의 결과로 연내 (해당법안의) 본회의 통과를 위해 최선을 다하겠다""고 말했다. 앞서 정부는 지난해 1월 혁신도시법을 개정해 수도권에서 수도권이 아닌 지역으로 이전하는 공공기관은 신규채용 인력 중 일정비율(30%) 이상을 지역인재로 충원하도록 의무화했다. 하지만 혁신도시에서 제외된 대전은 19개 대학 14만 4000여명, 연간 졸업생 수가 2만6000여 명에 육박함에도 지역인재 채용 대상에 적용되지 않아 심각한 역차별을 받아 왔다. 저작권자 © 충청신문 무단전재 및 재배포 금지"	https://www.dailycc.net/news/articleView.html?idxno=559270
100	100	조폐공사	[데일리투데이] 조폐공사, ‘3.1운동 100주년 에코백 증정’ 이벤트	ko		 [데일리투데이 황소현 기자] 한국조폐공사가 3.1 운동 100주년을 맞아 3월 한 달간 ‘3.1 운동 100주년 에코백 증정’ 이벤트를 실시한다. 이벤트 기간 중 조폐공사 온라인 쇼핑몰이나 전화 주문을 통해 기획성 메달을 제외한 31만 원 이상의 제품을 구매한 고객 선착순 500명에게 독립선언문을 새긴 ‘3.1 운동 100주년 에코백’을 나눠준다. 조폐공사 이봉상 압인사업팀장은 “3.1 운동 100주년이라는 역사적 의미를 되새김과 동시에 새 출발을 하는 신입생들이 유용하게 사용할 수 있는 에코백을 제작했다”며, “입학 선물로는 세상의 빛이 되라는 뜻을 담은 ‘별자리 메달’과 복된 2019년을 상징하는 ‘황금돼지의 해 골드바’를 추천한다”고 말했다. allen9191@naver.com 	http://www.dailytoday.co.kr/news/view.php?idx=23116
101	101	조폐공사	"[김기환의 나공⑬] ""불탄 돈 일일이 핀셋 작업도""… ‘진짜 돈’ 가리는 조폐公 연구원"		2019-08-31 02:50:00+00:00		https://news.joins.com/article/23567240
102	102	조폐공사	위·변조 방지기능 강화한 주민등록증 내년부터 도입	ko	2019-12-02 03:00:07+00:00	"재질 바꾸고 보안요소 추가…기존 디자인은 유지 (서울=연합뉴스) 권수현 기자 = 행정안전부는 보안요소를 추가한 주민등록증을 내년 1월1일부터 도입한다고 2일 밝혔다. 새로 도입되는 주민등록증은 현재의 디자인을 유지하되 내구성을 높이고 위·변조 방지기능을 강화했다. 이번에 바뀌는 주민등록증은 우선 재질을 기존의 폴리염화비닐(PVC)에서 폴리카보네이트(PC)로 바꿨다. PC재질은 충격에 강해 잘 훼손되지 않는 장점이 있다. 광고 또 주민등록증에 기재되는 각종 정보는 레이저로 인쇄해 쉽게 지워지지 않도록 했다. 특히 이름과 주민등록번호는 돋음 문자로 새기는 등 위·변조 방지 기능을 강화했고, 뒷면의 지문에도 국립과학수사연구원의 보안기술을 적용해 복제하기 어렵게 바꿨다. 이밖에 주민등록증 왼쪽 상단에 빛의 방향에 따라 색상이 변하는 태극문양을 추가하고, 왼쪽 하단에는 각도에 따라 흑백사진과 생년월일이 나타나는 다중레이저 이미지를 적용했다. 변경된 주민등록증은 내년 1월1일부터 신규 발급(만 17세가 된 국민이나 신규 국적 취득자 대상)이나 재발급하는 경우에 적용된다. 기존에 발급받은 주민등록증도 계속 사용할 수 있다. 현재의 플라스틱 주민등록증은 1999년에 도입됐다. 이후 2006년 위·변조 방지를 위해 형광인쇄기술을 적용한 바 있으나 재질을 바꾸고 여러 보안요소를 한 번에 추가하는 것은 이번이 처음이다. 행안부 관계자는 ""주민등록증 디자인을 바꿔 일제 교체하는 방안도 검토한 적 있으나 예산 문제 등을 고려해 현 디자인을 유지하면서 보안요소를 강화하는 방향으로 했다""고 설명했다. 행안부는 주민등록증을 제조하는 한국조폐공사와 함께 지하철 무임승차권 발급기나 금융권의 주민등록증 진위확인 단말기 등에 대한 사전인식시험을 마쳤다. 통신사 등 민간에서 사용하는 장비도 문제가 없도록 점검할 방침이다. 윤종인 행정안전부 차관은 ""이번에 바뀌는 주민등록증은 국민들이 일상에서 특별한 도구 없이도 위·변조 여부를 확인할 수 있도록 가시적인 보안요소를 강화하는 데 중점을 뒀다""고 말했다. inishmore@yna.co.kr <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"	https://www.yna.co.kr/view/AKR20191202051400004
103	103	조폐공사	조폐공사, 3·1운동 및 임시정부 100주년 기념주화 5종 예약접수	ko	2019-07-04 23:08:00+00:00	3·1 운동 및 대한민국 임시정부 수립 100주년 기념주화 & 금메달 결합세트‘[사진= 조폐공사 제공] [충청헤럴드 대전=박상민 기자] 한국조폐공사는 ‘3·1운동 및 대한민국 임시정부 수립 100주년 기념주화’ 5종 세트와, 기념 금메달이 추가된 결합세트 구매희망자를 대상으로 4일부터 17일까지 예약 접수를 받는다고 5일 밝혔다. ‘기념주화 5종 세트’는 1월에 발행된 1차분 2종과, 4월에 발행된 2차분 3종으로 구성돼 있다. 기념주화는 순도 99.9%의 순은(Ag)으로, 중량은 31.1g이다. ‘금메달 결합세트’는 기념주화 5종 세트에 기념 금메달과 요판화를 더했다. 금메달은 순도 99.9%에 31.1g으로, 앞면은 100년동안 비약적인 발전을 거듭해온 대한민국을 떠오르는 태양으로 표현했다. 뒷면은 세계속에서 하나 된 대한민국을 상징하는 한반도기를 담았다. 기념주화 최초로 적용된 스탠드형 케이스에는 태양이 떠오르는 동해 바다의 모습과 태극기를 담은 요판화가 배경으로 포함돼 있다. 판매가격은 기념주화 5종세트 31만원, 금메달 결합세트 286만원이다. 총 발행수량은 5000세트 이내이며, 9월 26일에 발행될 예정이다. 예약접수는 NH농협은행, 우리은행 창구 및 홈페이지에서 할 수 있다. 조폐공사의 금메달 결합세트 판매수익금 일부와 판매 대행기관인 NH농협은행, 우리은행의 판매대행 수수료 전액은 ‘독립유공자 후손 후원금’으로 기부된다. 조용만 조폐공사 사장은 “3·1운동과 임시정부 수립 100주년을 맞아 선열들의 독립정신과 대한민국 정부 수립의 정통성을 기념하기 위한 사업이다”며, “새로운 100년을 준비하자는 의미를 담고 있다”고 밝혔다.	http://www.ccherald.kr/news/articleView.html?idxno=11729
104	104	조폐공사	"[이슈&사람]조용만 한국조폐공사 사장 ""신사업 개발·해외수출이 최대 실적 비결"""	ko	2019-03-17 00:00:00+00:00	"지난해 매출액 창립 이래 최대 새로운 도전 성공적 안착 방증 【 대전=김원준 기자】""지난해 사상최대 실적을 경신한 것은 신사업 개발과 해외시장 개척이 주효했기 때문입니다""조용만 한국조폐공사 사장은 창립이래 최대의 성과를 낸 것과 관련, ""새로운 도전이 성공하고 있다는 방증""이라며 이같이 분석했다.조폐공사가 최근 공개한 지난해 실적은 매출액 4806억원, 영업이익 95억원으로 6년 연속 사상 최대 실적을 달성했다. 전년인 2017년에는 매출액 4778억원, 영업이익 88억원, 3년전인 2015년에는 각각 4595억원, 47억원을 기록했다.모바일이나 신용카드에 밀려 전통 주력 품목인 화폐의 생산량이 급감하는데다 수표와 유가증권, 우표 등의 발행도 점차 감소하는 상황임을 감안하면 크게 '선방'한 것이라는 평가다.조 사장은 ""전통적인 품목의 경쟁력을 높여나가는 한편으로 메달과 정품인증 사업 등 새로운 먹거리를 육성하고 해외수출을 확대하는데 경영의 초점을 맞추고 있다""고 말했다.조폐공사는 '평창 동계올림픽 메달'과 같은 대회시상메달은 물론, '조선의 어보메달', 한류스타인 '엑소(EXO)메달' 등 각종 메달을 제조하고 있다. 메달은 주화 제조기술과 비슷해 동전 감소분의 보완제가 되고 있다. 호랑이와 치우천왕 불리온 메달은 해외에서도 인기가 높다. 메달사업은 2017년 513억원에서 지난해 855억원의 매출을 올릴 정도로 사업이 커졌다. 오는 2022년에는 1000억원을 달성한다는 목표다.조 사장은 ""메달을 만드는 것은 단순한 매출증대를 넘어 우리나라의 고유문화와 역사, K팝스타 등을 통해 국가브랜드를 높이는데도 일조하고 있다""고 의미를 부여했다.'짝퉁'을 가려내는 브랜드 보호사업도 조폐공사의 효자사업이다. 조폐공사는 화폐와 신분증을 만들며 축적한 보안기술을 바탕으로 지난 2016년 정품인증사업에 본격적으로 뛰어들었다. 조폐공사의 위·변조방지기술이 적용된 라벨이나 포장패키지는 화장품, 홍삼, 나주배 같은 지역특산물 등 다양한 제품에 활용되고 있다.조 사장은 ""정품인증사업을 시작한 지 2년여만인 지난해 161억원의 매출을 올리는 등 새로운 영역을 확대해나가고 있다""면서 ""해외시장에서 국내 기업의 브랜드를 보호하는데도 크게 기여하고 있다""고 소개했다.해외수출사업 규모도 점차 확대되고 있다. 은행권은 물론 은행권 용지, 용지원료인 면펄프, 주화, 전자여권, 주민증용 칩셋, 특수잉크와 연료 등 다양한 품목을 수출하고 있다. 지난해 해외사업매출은 사상최대인 629억원에 달했다.조 사장이 무엇보다 가장 신경을 쏟는 부문은 조폐공사의 블록체인 공공플랫폼인 'KOMSCO신뢰플랫폼'을 활용한 '모바일 지역사랑 상품권 서비스'의 성공적 안착이다.현재 조폐공사가 종이형태로 발행하는 지역사랑 상품권을 모바일로 서비스하는 것이다. 이미 경기도 성남과 시흥 등지에서 시범서비스가 진행중이다.조 사장은 ""올해를 '세계 최고의 조폐·인증·보완서비스기업'이라는 비전 달성의 원년으로 삼고 시대와 국민이 필요로하는 공공역할을 능동적으로 추진할 것""이라면서 ""이와 더불어 올해 목표인 매출 4910억원을 달성하는데도 만전을 기하겠다""고 말했다. ※ 저작권자 ⓒ 파이낸셜뉴스, 무단전재-재배포 금지"	https://www.fnnews.com/news/201903171641176249
105	105	조폐공사	"김영진 ""기재부 산하기관, 장애인고용부담금 6년간 5.7억 납부"""	ko	2019-09-29 06:54:36+00:00	"기재부 산하기관 제출 '최근 6년간 고용부담금 납부액 현황' 자료 (서울=연합뉴스) 김여솔 기자 = 기획재정부 산하 기관들이 법에 규정된 장애인 의무고용률을 채우지 못해 2014년부터 올해까지 고용부담금 약 5억 7천만원을 납부한 것으로 29일 드러났다. 김영진 의원 [연합뉴스 자료사진] 국회 기획재정위원회 소속 더불어민주당 김영진 의원이 기획재정부 산하기관들(한국수출입은행, 한국투자공사, 한국재정정보원, 한국조폐공사, 국제원산지정보원)로부터 제출받은 '최근 6년간 고용부담금 납부액 현황' 자료에 따르면 한국수출입은행이 3억8천489만원으로 이들 기관 중 가장 많은 고용부담금을 냈다. 수은은 2014년에는 303만원의 부담금을 납부한 데 비해 올해는 30배가 넘는 1억원을 납부한 것으로 나타났다. 광고 한국재정정보원(9천371만원)과 한국투자공사(8천300만원), 한국조폐공사(567만원)의 납부액이 그 뒤를 이었다. 국제원산지정보원의 경우 올해까지 장애인 근로자를 단 1명도 채용하지 않았지만 '상시근로자 100명 미만 사업장'으로 장애인 의무고용부담금 납부기관에서 제외됐다고 김 의원은 설명했다. 장애인고용촉진 및 직업재활법에서는 100인 이상의 사업장에서 의무고용률을 채우지 못하면 고용부담금을 내도록 규정했다. 공기업, 준정부기관, 기타 공공기관, 지방 공기업 등 공공기관의 경우 상시 고용하고 있는 근로자 수에 대한 장애인 의무고용 비율이 2019년부터 3.4%로 상향 조정됐다. 김 의원은 ""장애인 의무고용은 법 준수 여부를 떠나 공공기관의 국민적 신뢰를 쌓는 중요한 척도""라며 ""공공기관이 사회적 책무를 다하고 공익의 가치를 높여야 할 것""이라고 강조했다. solid@yna.co.kr <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"	https://www.yna.co.kr/view/AKR20190929040600001
106	106	조폐공사	2019 FIFA 여자 월드컵 공식 기념 주화·메달 출시	ko	2019-05-24 07:08:52+00:00	27일부터 6월 7일까지 지정은행·우체국 등에서 예약접수 (서울=연합뉴스) 이영호 기자 = 2019 국제축구연맹(FIFA) 여자 월드컵 축구대회를 맞아 프랑스 조폐국이 'FIFA 공식 기념 주화'를 발행했다. 또 한국조폐공사는 한국 여자 대표팀의 선전을 기원하는 'FIFA 공식기념 메달'을 출시했다. 기념 주화의 앞면은 유럽, 아시아, 아메리카, 아프리카를 상징하는 선수들의 경기 모습을 담은 4가지 디자인으로 출시됐고, 뒷면은 이번 대회 트로피와 역대 여자 월드컵 우승국의 국기가 우승 연도와 함께 표기됐다. 기념 메달은 우리 대표팀의 세 번째 여자 월드컵 진출을 기념하는 의미를 담아 앞면은 우리 대표팀의 출전 연도와 횟수를 담은 글귀와 대회 엠블럼을 담았고, 뒷면은 선수들의 경기 모습이 픽토그램으로 표현됐다. 광고 기념 주화는 대형 금화 1종, 금화 1종, 소형 금화 3종, 은화 4종으로, 한국조폐공사의 기념 메달은 금메달 1종, 은메달 1종으로 구성됐다. 기념 주화와 기념 메달은 27일부터 6월 7일까지 기업은행, 농협은행, 신한은행, 우리은행 전국 지점과 전국 우체국, 판매권자인 풍산화동양행(hwadong@hwadong.com)에서 선착순 예약 접수를 한다. 한편, 오는 27일에는 파비앙 페논 주한 프랑스대사, 조용만 한국조폐공사 사장 등이 참석한 가운데 서대문구 서소문로 주한 프랑스 대사관 대사관저에서 '2019 FIFA 프랑스 여자 월드컵 공식 기념주화' 실물 공개행사가 열린다. horn90@yna.co.kr <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>	https://www.yna.co.kr/view/AKR20190524120900007
107	107	조폐공사	가스공사, 달러채 5억弗 발행	ko	2019-07-05 00:00:00+00:00	 한국가스공사가 5억달러 규모 달러채권을 발행했다. 국내 공기업이 오랜만에 발행한 10년짜리 장기채권에 전 세계 기관투자가들이 열렬한 호응을 보였다.10일 투자은행(IB) 업계에 따르면 한국가스공사는 전날 5억달러 규모 10년 만기 달러채권 발행에 성공했다. 발행금리는 미국채 10년물 금리(T10)에 92.5bp(1bp=0.01%포인트)를 가산한 수준에서 정해졌다. 뱅크오브아메리카메릴린치와 씨티그룹글로벌마켓증권, BNP파리바, HSBC, KDB산업은행 등 5곳이 발행 실무에 참여했다. 한국가스공사는 이번 달러채 발행을 위해 북미·유럽·아시아 투자자들을 대상으로 전날 수요예측에 나섰다. 기관투자가들에게 미 국채 10년물에 120bp 가산한 금리 수준이 최초에 제시됐다.청약 결과, 모집액 대비 5.6배 많은 28억달러(약 3조3000억원) 주문을 확보했다. 한국가스공사는 풍부한 수요를 감안해 발행 규모를 5억달러(약 6000억원)로 확정지었으며, 최초 제시 금리(가이던스) 대비 금리를 27.5bp 낮추는 데 성공했다.이번 달러채권은 미국 지역에서 남다른 인기를 끌었다. 미국 투자자 비중은 32%로 아시아(50%)에 이어 두 번째로 높았다. 국내 기업들이 발행한 외화채권 투자자 중 80%가량이 아시아 지역에 분포돼 있는 점을 감안하면 이례적인 결과다. 한국 공기업의 높은 신용도와 10년짜리 장기채권이란 점이 현지 투자자들에게 어필한 것으로 보인다. 국내 공기업이 만기 10년짜리 외화채권을 찍은 것은 2017년 이후 약 2년 만이다. 이번 채권은 한국가스공사의 첫 지속가능채권이란 점에서도 의미가 있다. 지속가능채권으로 마련된 자금은 환경 개선, 신재생에너지 프로젝트 등에만 사용할 수 있다.[강우석 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]	https://www.mk.co.kr/news/stock/view/2019/07/507410/
108	108	조폐공사	[2018 공공기관 경영평가] 국토부 산하 기관 대체로 ‘양호’ :국토매일		2019-06-20 08:15:00+00:00		http://www.pmnews.co.kr/85664
