	id	query	title	lang	pub_date	text	url
94	94	조폐공사	증평군, 연병호 항일역사공원 준공	ko	2016-10-31 01:53:02+00:00	저작권자 © 충청신문 무단전재 및 재배포 금지 [충청신문=증평] 최돈형 기자 = 증평군은 31일 증평 출신의 독립운동가인 연병호(1894~1963)선생을 기리는 항일역사공원 준공식을 개최했다.연병호항일역사공원 광장에서 열린 이날 행사에는 홍성열 증평군수, 연종석 군의회의장, 박태일 충북북부보훈지청장을 비롯한 기관단체장 등 300여명이 참석했다.행사는 37사단 군악대의 식전공연과 경과보고, 기념사, 감사패수여, 동상제막 순으로 진행됐다.연병호 항일역사공원은 도안면 석곡리 연병호 생가(충북도 기념물 122호) 일원에 사업면적 30,304㎡에 총사업비 45억원을 투입해 지난 2015년 6월 착공해 2016년 10월에 완료한 현충시설이다.주요시설로는 △연병호선생의 성장과정과 독립운동 등의 자료를 모아놓은 전시실 △가로 10m, 높이 4.5m규모의 연병호선생 동상과 독립기념일의 말로 조성된 상징조형물 △무궁화동산 및 각종 편의시설 등이 조성돼 있다.연병호(延秉昊)는 1894년에 증평군 석곡리 555번지에서 출생했다. 선생은 3·1운동 직후 대한민국 청년외교단을 결성하고 청년외교단의 외교원으로 대한민국 임시정부와 만주 독립군의 연계활동을 위해 대한정의단군정사에 합류했다. 임시 의정원 의원, 한국혁명당 상임위원 등으로 활동했다. 1937년 친일파인 상해거류조선인 회장 저격사건으로 상하이에서 체포돼 옥고를 치렀다. 광복 후에는 제헌(초대)·2대 국회의원을 지내고 1963년 건국훈장 독립장이 추서됐다.	http://www.dailycc.net/news/articleView.html?idxno=327825
95	95	조폐공사	보은군, QR코드 서비스 도입 도로명주소 안내도 제작	ko	2016-11-10 04:55:22+00:00	저작권자 © 충청신문 무단전재 및 재배포 금지 [충청신문=보은] 김석쇠 기자 = 보은군이 도로명 주소 안내도에 QR코드 서비스를 도입하는 등 도로명 주소 사용 생활화에 나섰다.군은 도로명주소 활용도를 높이기 위해 보은읍 지역을 시범지역으로 선정하고 마을별 마을회관 및 경로당에 도로명주소 안내도를 설치했다.또한, 도로명 주소 보는 방법, 실생활에 유익한 힐링정보 등이 담긴 도로명주소 안내 팜플렛을 주민을 대상으로 배부해 생활 속에서 쉽게 활용할 수 있도록 했다.이 안내도에는 도로명과 건물번호를 지도형식으로 보기 쉽게 편집했으며 지번 주소가 익숙한 노령층도 도로명 주소를 쉽고 편리하게 사용할 수 있도록 제작했다.특히 도로명주소의 QR코드를 통해 도로명 주소 사이트에 직접 접속하여 전국 도로명 주소 검색 및 위치 확인을 돕고 마을 소개, 관광정보 등의 서비스도 제공한다.군은 지난 2014년 도로명주소 전면시행 이후 주민의 인지도는 많이 향상됐으나 아직 그에 따른 활용도는 부족하다고 판단하여 QR코드를 도입한 안내도를 제작했다.군 관계자는 “이번 도로명주소 안내도는 기존 안내도에 QR코드를 도입해 기능을 보완한 형태로 군민에게 유익한 정보를 제공하고, 안내도에 대한 이해도를 높여 도로명주소 정착에 크게 기여를 할 것으로 기대된다”고 말했다.한편 군은 향후 안내도 QR코드에 대추고을소식지, 버스시간표 등을 연계하여 적용하고 유동인구가 많은 관광지역이나 전통시장 등에 확대 설치해 나갈 계획이다.	https://dailycc.net/news/articleView.html?idxno=329885
96	96	조폐공사	코리아택, 학생식당 만족도 매 학기마다 증가	ko	2016-06-19 06:41:35+00:00	‘천원의 아침식사’ 확대, 신메뉴 대폭 개발, 모니터링 등 다각 노력 저작권자 © 충청신문 무단전재 및 재배포 금지 [충청신문=천안] 장선화 기자 = 코리아텍(한국기술교육대학교, 총장 김기영) 학생식당에 대한 재학생들의 만족도가 매 학기마다 증가하는 것으로 나타났다.코리아텍 생활협동조합(이사장 이승재)에 따르면 올해 상반기 ‘고객만족도 설문평가-학생식당 만족도’는 5점 만점에 4.22점을 기록했는데, 2014년 하반기 3.80점, 2015년 상반기 3.99점, 2015년 하반기 4.12점 등 학기마다 지속적인 증가 추세를 보이고 있다.이러한 만족도 향상에는 ‘천원의 아침식사’ 확대와 신메뉴 개발, 모니터링 제도 운영 등 다각적인 노력이 배경이 되는 것으로 분석된다.코리아텍은 올해 3월 한 달 기간에 이어, 중간고사 기간, 1학기 기말고사 기간(6월 13일~17일)에 한식(백반)과 일품(토스트)을 모두 1000 원에 제공했다. 아침식사 시간도 오전 9시에서 9시 반까지 30분 늘렸다.지난해 김기영 총장이 “학생들에게 규칙적인 아침식사를 제공해 건강과 학습능력 향상에 도움을 주자”고 강조함에 따라 도입된 ‘천원의 아침식사’는 지난해 연 7주에서 올해는 12주로 대폭 확대해 운영될 예정이다.중앙일보 전국대학평가-학식대전에서 코리아텍은 카이스트, 서울대, 세종대에 이어 4위를 차지한 바 있다.학생식당 신 메뉴도 크게 늘고 있다. 2015년엔 총 61종의 신 메뉴를 개발했지만, 올해는 상반기에만 41종을 추가 개발함으로써 학생들에게 다양한 음식을 제공하는데 노력하고 있다. 기존메뉴에 신메뉴를 더하면, 2015년엔 311종, 올해는 452종으로 무려 140여종이나 늘어났다.생활협동조합 이상호 팀장은 “영양사, 조리사들이 대학생협연합회 교육 및 신메뉴 시연회, 맛집 탐방, 타 대학 벤치마킹 등 다양한 활동을 통해 학생들의 입맛과 건강을 만족시키는 메뉴 개발에 힘쓰고 있다”고 밝혔다.또한 10여명의 학생을 학생식당 모니터링 요원으로 선발, 맛과 서비스 등에 대한 학생 고객의견을 수렴해 반영하는 제도도 만족도를 높이는 요인이다.정재용 학생(전기전자통신공학부 3학년)은 “학생식당은 학생들이 좋아할 만한 다양한 메뉴를 제공하고, 가격도 저렴해서 교외 식당 메뉴보다 장점이 많다”며 “학생들을 위해 세심히 신경을 써주는 것 같아 만족스럽다”고 밝혔다.	http://www.dailycc.net/news/articleView.html?idxno=304621
97	97	조폐공사	서산시, 중앙호수공원 음악분수 '눈길'	ko	2016-04-14 02:21:51+00:00	"[충청신문=서산] 홍석민 기자 = 서산중앙호수공원 음악분수가 본격 가동돼 시민들의 큰 호응을 얻고 있다. 매일 오전 11시부터 오후 9시 30분까지 10분 간격으로 가동되는 음악분수는 아름답게 내뿜는 물줄기와 함께 감미로운 음악으로 호수공원을 찾는 시민들의 눈길을 끌고 있다. 시 관계자는 ""서산중앙호수공원을 찾는 시민들에게 음악분수의 가동은 또 다른 즐거움을 선사할 것으로 기대된다""며 ""앞으로도 음악분수 유지관리에 만전을 기해 나가겠다""고 말했다. 한편 음악분수와 함께 내달 초부터는 바닥분수가 운영돼 서산중앙호수공원을 찾는 시민들의 발길이 더욱 늘어날 것으로 전망된다. 저작권자 © 충청신문 무단전재 및 재배포 금지"	http://www.dailycc.net/news/articleView.html?idxno=292585
98	98	조폐공사	서산시 보건소, 건강증진센터 운동교실 ‘호응’	ko	2016-08-21 03:49:43+00:00	"저작권자 © 충청신문 무단전재 및 재배포 금지 [충청신문=서산] 홍석민 기자 = 서산시 보건소 건강증진센터가 지역주민의 건강수준 향상을 위해 운동 교실을 운영해 주민들로부터 큰 호응을 얻고 있다.신축보건소 이전으로 새로운 프로그램이 추가 개설돼 ▲아침 운동교실 ▲요통 예방 운동교실 ▲건강 체력향상 운동교실 ▲대사증후군 개선 운동 교실 등을 지난 3월부터 운영해오고 있다.시 보건소에서는 주제에 맞는 대상자를 선정해 올바른 건강운동법을 지도하는 한편 체성분 검사, 기초건강 측정, 운동검사를 통한 운동 상담도 제공하고 있다.특히 체력저하 자를 대상으로 운영 중인 건강체력 향상 운동 교실은 운동처방사가 건강 체력 5대 구성요소의 고른 발달을 위해 단계별 맨몸 운동을 지도해 참여 대상자들의 만족도가 높다.그 결과 운동교실에 5000여명이 참여하는 등 높은 호응을 얻고 있는 것으로 나타났다.앞으로 보건소는 기존에 운영 중인 프로그램을 지속적으로 보안·홍보하고 생애주기별 다양한 운동 프로그램 개발 및 보급에도 힘을 쏟을 계획이다.김용익 서산시 보건소장은 ""운동 교실로 본인의 몸에 맞는 운동법을 배워서 프로그램 종료 후에도 자신의 건강을 스스로 지켜나갈 수 있길 바란다""고 말했다."	https://dailycc.net/news/articleView.html?idxno=315366
99	99	조폐공사	광주FC 화나보니와 홈 개막전 관람해요~(정치/사회)-NSP통신	ko		(광주=NSP통신) 조성호 기자 = 광주FC 화니보니 “토요일 가족과 함께 홈 개막전 관람오세요~” 프로축구 광주FC가 홈 개막전 홍보와 함께 시즌권 판매에 발 벗고 나섰다. 광주FC는 19일 오후 4시 광주월드컵경기장에서 제주와 현대오일뱅크 K리그 클래식 2016 2라운드 홈경기 개막전 홍보를 위해 주요 교통 요충지에서 홍보활동을 펼치고 있다. 광주FC는 오전 출근 시간 때와 점심 시간, 퇴근 시간 각각 1시간씩 풍암동 사거리와 전대후문, 충장로, 신세계백화점 사거리, 시청 앞, 백운로타리, 산수오거리, 조선대학교 정문 앞에서 광주FC 마스코트인 화니보니를 입고 활동 중이다. 이같은 광주FC의 활동에 힘입어 시즌권도 지난해보다 2배가량 늘어난 3200여장이 판매됐다. 광주FC 입장권 1장은 어른 기준 8000원이다. 시즌권 1장은 어른 6만 원, 청소년 4만 원으로 총 25회 입장이 가능하고, 25명이 함께 경기를 즐길 수 있다. 시즌권은 입장권 구매 가격보다 70% 정도 싸다. NSP통신/NSP TV 조성호 기자, nsp3360@nspna.com 저작권자ⓒ 한국의 경제뉴스통신사 NSP통신·NSP TV. 무단전재-재배포 금지.	http://www.nspna.com/news/?mode=view&newsid=164441
100	100	조폐공사	생활 인프라 장점! 원주 '봉화산 벨라시티 2차' 분양				https://www.metroseoul.co.kr/article/2016051100143
101	101	조폐공사	"태양광 시장 중국-유럽 패권다툼…""한국은 기회냐 위기냐"""	ko	2016-12-29 14:44:00+00:00	"EU, 중국산 태양광패널 수입제한 연장…한국 업체 '희소식' 중국, 무차별식 폴리실리콘 규제 강화…대응 근거 마련 한화큐셀코리아가 충북 진천IC 유휴부지에 건설한 1MW 규모의 태양광 발전소.[사진=한화그룹] 태양광 시장을 양분하고 있는 중국과 유럽의 시장점유율 싸움에서 한국 태양광업체들이 유리한 고지를 선점할 수 있을 것이란 전망이 나온다. 유럽연합(EU)이 중국 태양광패널 업체에 대한 규제를 강화하고 있는 가운데, 유리한 가격경쟁력 갖출 수 있을 뿐만 아니라 중국의 반덤핑규제 대응을 위한 근거가 마련됐기 때문이다. 29일 코트라(대한무역투자진흥공사·KOTRA) 상하이무역관에 따르면 중국 태양광 산업의 글로벌 시장점유율은 8%에 달한다. 중국 태양광발전 설비용량은 2011년 2930MW에서 2014년 3만33MW로 10배 급증했다. 2015년 중국의 태양광발전 설비용량은 4만3180만MW까지 늘어 독일을 제치고 세계 최대 태양광 발전설비 보유국으로 부상했다. 2020년에는 5만MW 이상 성장할 것이란 전망이다. 이렇듯 중국은 태양광 부문에서 양적인 성장을 실현하고 있고, 정부에서도 다양한 지원을 내놓고 있다. 태양광 산업 자문기업 머콤 캐피탈(Mercom Capital)에 따르면 중국 태양광 산업의 투자는 앞으로 대규모 태양광 발전방식보다 상대적으로 분포형 태양광 발전방식에 집중될 전망이다. 분산형 태양광 발전방식의 강점은 전력 사용량이 많아 공급 부족에 시달리는 도심 지역에 집중 설치할 수 있다는 것이다. 또 분산형 태양광 발전을 설치하는 도심지역 학교를 대상으로 KW(킬로와트)당 최대 0.55위안의 보조금이 지급될 예정이다. [자료=코트라] 중국 태양광 산업 관련 주요부품에는 태양광전지 필수원료인 폴리실리콘과 태양광 전지 및 태양광 모듈 등이 있다. 중국산 태양광 전지의 경우 세계 시장의 절반 이상을 점유하고 있으며, 주로 해외로 수출되고 있다. 이같은 상황에 태양광 시장을 양분하고 있는 중국과 유럽은 태양광 시장을 선점하기 위한 경쟁을 벌이고 있다. 최근 독일을 주축으로 한 유럽연합(EU)은 중국산 태양광패널에 적용했던 수입규제 조치를 최소 2년 연장할 방침까지 내세웠다. 지난 2015년 유럽 태양광패널 생산자협회인 EU프로선의 요청을 받아들여 올 12월까지 연장된 수입 제한 조치를 한차례 더 연장한 것이다. 중국은 EU에 이를 즉각 반박하고 나섰다. 최근 중국 상무부는 웹사이트에 게재한 왕허쥔 무역구제조사국장 명의의 성명에서 ""EU 집행위원회가 중국 태양광패널 등 제품에 대한 수입규제를 2년 더 연장할 것을 권고하기로 했다""면서 ""중국은 EU의 이런 결정에 큰 실망을 표한다""고 밝혔다. 그러면서 EU의 규제 연장 결정은 중국 기업들의 이익뿐만 아니라 EU의 장기적인 이익에 피해를 주는 등 악영향을 미치게 될 것이라고 지적했다. 이번 조치는 국내 태양광 패널업체에 희소식으로 작용한다. 태양광 시장이 연간 1만5000㎿를 상회하는 유럽에서 만큼은 중국산 패널에 비해 가격경쟁력을 갖출 수 있기 때문이다. 또 중국이 한국산 폴리실리콘에 대한 반덤핑 규제를 강화한데 따른 대응 전략도 모색할 수 있을 전망이다. 중국의 무차별식 반덤핑 규제에 대처할 수 있는 근거가 마련할 수 있게 됐기 때문이다. 중국 상무부는 지난 10월 홈페이지를 통해 한국에서 수입되는 폴리실리콘에 대해 반덤핑 재조사에 들어갔다. 해당 업체는 한화케미칼, OCI를 포함한 한국실리콘, 웅진폴리실리콘, SMP 등 총 5개사다. 한국산 제품은 2014년부터 중국 수입시장 내 점유율 1위를 기록하고 있다. 중국 정부는 2011년부터 한국산 제품에 2.4∼48.7%의 반덤핑 관세를 적용하고 있다. 한국 폴리실리콘 생산업체 한 관계자는 ""중국과 미국, EU간의 보호무역강화 전략이 폴리실리콘 영역으로 확대되고 있다. 폴리실리콘만을 한정짓기에는 무리가 있다""면서도 이에 따른 추가 대응전략을 마련할 수는 있을 것으로 봤다. ©(주) EBN 무단전재 및 재배포 금지"	https://www.ebn.co.kr/news/view/869402
102	102	조폐공사	신한메탈, STS강관 이음쇠로 수요 확보 매진	ko	2016-08-16 00:39:08+00:00	품질 향상 통해 고객 만족 톡톡 신한메탈(대표 전진화)이 스테인리스(STS) 강관 이음쇠를 통해 국내 수요 확보에 총력을 기울이고 있다. 이 회사는 용수관이나 소화배관 등 각종 배관공사에서 사용되는 STS강관 이음쇠를 생산하고 있다. 현재 연간 100억원대 매출액을 5년 내 400억원 이상까지 늘릴 계획이다. 관이음쇠 시장은 수입업체 7~8개사와 수입 및 제작을 병행하는 업체 5~6개사가 경합하고 있다. 최근 국산보다 가격이 40~50% 정도 싼 중국산 시장점유율이 상승하고 있는 상황이다. 이에 신한메탈은 중국산 제품과의 경쟁을 위해 품질 향상 및 서비스, 생산효율성 향상을 위해 신규 제조설비를 증설하고 인력을 충원했다. 이를 통해 제품 가격과 품질, 서비스 등 모든 부분에서 중국산 제품을 추월하겠다는 방침이다. ▲ 사진-신한메탈 특히 신한메탈은 지난해 인천 서구 서부산업단지에 STS강관 이음쇠 공장을 준공해 경쟁력 향상을 도모하고 있다. 이밖에도 지난해 SH-JOINT(수도용 스테인리스 강관 이음쇠) 상표 등록,위생안전기준 KC인증, 단체표준 표시인증제를 통해 품질 확보를 실현했다. 또 기업 부설 연구소를 설립해 지속적인 연구개발에 매진하고 있다. 저작권자 © 철강금속신문 무단전재 및 재배포 금지	https://www.snmnews.com/news/articleView.html?idxno=361489
103	103	조폐공사	'잠적' 우병우 카메라 포착...'아들과 청문회 예상 답변 반복 연습'	ko	2016-12-20 02:30:54+00:00	탄핵, 청와대, 우병우, 민정숙석, 아들, 청문회 +14 관련 포토 ‘최순실 청문회’ 앞둔 우병우, ‘아들 변호사 대동 심야 회의’ 우병우 전 민정수석과 최근 의경을 제대한 아들 D 우병우 전 청와대 민정수석이 잠적 22일 만인 19일 오후 서울 반포동에 위치한 가족회사 ‘정강’ 사무실에서 ‘의경 꽃보직’ 논란 당사자인 아들과 변호사를 대동하고 장시간 심야 회의를 벌이는 모습이 카메라에 포착됐다.더팩트에 따르면 우 전 수석은 이날 오후 2시께 ‘정강’ 사무실에 최근 의경을 제대한 아들과 함께 나타났다. 법률자문가로 보이는 40대 남성도 자리에 함께 했다.우 전 수석은 보안에 철저히 신경을 기울이는 모습을 보였다. 사무실에 들어간 이후 단 한 번도 건물 밖으로 나오지 않았다. 우 전 수석의 아들이 주차장에서 뭔가를 가져온 것이 전부였다. 외부에서의 음식 반입도 없었다. 창문은 커튼을 쳐 막았다.회의는 자정까지 계속됐다. 10시간 넘게 회의가 이어지는 동안 우 전 수석은 저녁도 거른 채 사무실에서 담배를 태우는 등 고민하는 모습을 보이기도 했다.현재 우 전 수석은 22일 열리는 국회 5차 청문회에 증인으로 참석한다는 의사를 밝힌 상태다. 청문회장에서 자신을 향한 질문이 쏟아질 것을 대비해 이날 늦은 밤까지 예행연습을 한 것으로 보인다. 더팩트는 우 전 수석이 ‘예상 질문에 대한 답변을 반복하고 있음을 알 수 있을 정도였다’라고도 덧붙였다./강신우PD seen@sedaily.com	https://www.sedaily.com/Photo/NewsView/1L5BJJLYL7
104	104	조폐공사	[필름리뷰-무서운 이야기3] 인간의 오만함, 그 속에서 길어올린 공포				https://www.metroseoul.co.kr/article/2016052600170
105	105	조폐공사	[포토] 포미닛 현아, 과감한 의상도 가뿐히 소화				https://www.metroseoul.co.kr/article/2016020100153
106	106	조폐공사	의자부터 바닥까지 온통 '분홍'…임산부석 개선				https://www.metroseoul.co.kr/article/2016011700060
107	107	조폐공사	"KT 직원, SKB-CJ헬로비전 합병 주총결의는 무효 ""소송 제기"""	ko		[통신일보 = 남일희 기자] CJ헬로비전 주주인 KT 직원이 SK브로드밴드와 CJ헬로비전의 합병 결의에 대해 무효확인 소송을 제기했다. KT에 따르면 CJ헬로비전 주주인 KT 직원이 합병 비율의 불공정한 산정, 방송법 위반, 전기통신사업법 위반의 세 가지를 이유로 들어 지난 2월 26일 SK브로드밴드와 CJ헬로비전 임시주주총회에서 결의한 양사간 합병에 대해 서울 남부지방법원에 무효임을 확인하는 소장을 제출했다고 8일 밝혔다. 첫째로, 주주총회에서 SK브로드밴드의 주식가치를 의도적으로 높게, CJ헬로비전의 주식가치는 의도적으로 낮게 평가하는 방법으로 합병비율을 현저히 불공정하게 산정했다고 지적했다. 이와 같이 합병비율이 불공정하게 산정됨에 따라 CJ헬로비전의 주주는 보유 주식 가치를 부당하게 낮게 평가받는 손해를 입게 되었고, SK브로드밴드의 100% 주주인 SK텔레콤은 합병법인의 신주를 부당하게 많이 배정받는 이득을 얻게 되었다. 판례를 볼 때 합병비율이 현저히 불공정하게 산정된 CJ헬로비전과 SK브로드밴드의 합병계약은 신의성실의 원칙이나 공평의 원칙에 반해 무효이며(2007다64136 판결), 그 자체로 합병의 요건∙방법 등을 규정한 자본시장법 시행령(제176조의5)의 위반이기에 주주총회 결의 또한 무효라는 주장이다. 둘째로, “경영권의 실질적 지배자가 정부의 주식인수 승인 없이 지분에 대한 의결권을 행사할 수 없다”고 규정한 방송법(제15조의2 제3항)의 위반이다. SK텔레콤은 CJ오쇼핑이 보유한 CJ헬로비전 주식 30%를 인수하고, CJ오쇼핑과 본 건 합병을 합의하여 CJ헬로비전의 실질적 지배자가 됨에도 불구하고, 정부의 인수합병 승인이 나기 전에 CJ오쇼핑으로 하여금 주총에서 SK텔레콤과 합병계약에서 합의한대로 의결권을 행사해 합병을 승인하도록 했으므로 방송법 위반에 해당한다는 것. 셋째로, 전기통신사업법에는 “기간통신사업자의 최대주주가 되려는 자나 기간통신사업자인 법인을 합병하려는 자는 정부의 인가 없이 합병의 이행행위를 할 수 없다(제18조 제9항 제3호)”고 규정하고 있으나, 정부의 인가 전에 주총에서 합병 승인결의를 한 것은 ‘합병의 이행행위’에 해당해 이를 위반한 것이란 주장이다. KT는 “위의 사유에 따라 효력이 없는 합병계약을 승인한 임시주총 결의는 무효”라면서 “시장의 공정 경쟁구도를 송두리째 뒤흔들 SK텔레콤의 CJ헬로비전 인수합병은 부당하다”고 강조했다. [통신일보 = 남일희 기자 / sun@cdnews.co.kr]	http://www.cdnews.co.kr/news/articleView.html?idxno=79262
108	108	조폐공사	우본, 우표디자인 공모전 수상작 우표 발행(정치/사회)-NSP통신	ko		(서울=NSP통신) 박유니 기자 = 우정사업본부는 우표디자인 공모대전 수상작을 담은 기념우표 8종 총 120만장을 24일 발행한다고 23일 밝혔다. 이번에 발행되는 우표는 ‘평화’, ‘안전’ 두 가지 주제로 진행된 ‘2015 대한민국 우표디자인 공모대전’의 부문별 대상·금상 수상작이다. 2015 대한민국 우표디자인 공모대전 수상작 담은 기념우표 2종 (사진 = 우본 제공) ‘평화’ 주제 우표는 청소년 부문 ‘평화를 가져다 주는 새(대상·김에녹·인천청학초)’, ‘평화의 비둘기(금상·이주혁·고촌초)’와 일반 부문 ‘평화를 함께 그려요(대상·한주엽)’, ‘평화의 바람(금상·김은정)’등 4점이다. ‘안전’ 주제 우표는 청소년 부문 ‘지켜줄게요(대상·이민지·서울디자인고)’, ‘안전모 배(금상·조은영·가재울고)’와 일반 부문 ‘스마일 안전벨트(대상·서은경)’, ‘Embrace our world(금상·창윙퉁(TSANG WING TUNG)·홍콩)’ 4점이다. 김기덕 우정사업본부장은 “우표에는 당시의 역사와 문화 등 시대를 관통하는 주제들이 고스란히 살아 있다”며 “이번에 발행되는 우표가 안전 불감증에 대한 경각심을 일깨우고 세계 평화에 관심을 기울이게 하는 계기가 되길 바란다”고 말했다. NSP통신/NSP TV 박유니 기자, ynpark@nspna.com 저작권자ⓒ 한국의 경제뉴스통신사 NSP통신·NSP TV. 무단전재-재배포 금지.	http://www.nspna.com/news/?mode=view&newsid=165175
109	109	조폐공사	[동정]인하대 김연성 교수	ko	2016-09-08 04:45:46+00:00	[대학저널 이원지 기자] 김연성 인하대학교(총장 최순자) 교수가 지난 7월 22일 정부서울청사에서 열린 ‘제4회 정부3.0 국민체감 성과점검회의’에서 홍조근정훈장을 수상했다. 김 교수는 지난 2013년 5월 출범한 정부3.0 민간자문단의 자문위원으로 참여해 현재까지 정부3.0 맞춤형 서비스 분야의 자문위원, 평가위원, 컨설팅 위원 및 전문강사로 활동해 왔다. 김 교수는 “20여 년 서비스경영 연구를 해온 여정과 지난 4년간 정부3.0 서비스정부 분야 자문을 해 온 노력을 인정받아 매우 영광스럽다”며 “전문 분야의 연구와 사회 봉사활동을 수행할 수 있도록 지원해 주고 배려해 준 인하대에 영광을 돌리고 싶다”고 수상소감을 말했다. 저작권자 © 대학저널 무단전재 및 재배포 금지	http://www.dhnews.co.kr/news/articleView.html?idxno=64047
110	110	조폐공사	[포토] '사냥' 한예리, 탄탄한 복근 노출!				https://www.metroseoul.co.kr/article/2016053000066
111	111	조폐공사	[포토] '아수라' 황정민, 70년대 신사처럼 멋진 수염				https://www.metroseoul.co.kr/article/2016092100153
112	112	조폐공사	[포토] '달의 연인 - 보보경심 려' 윤선우-진기주, 우리 잘 어울리나요?				https://www.metroseoul.co.kr/article/2016082400157
113	113	조폐공사	[포토] '연극이 끝나고 난 뒤' 유라, 다리보험 들만해~				https://www.metroseoul.co.kr/article/2016062200123
114	114	조폐공사	"자동차담보대출도 '눈덩이'…""4년새 5조3000억원 늘었다"""				https://www.metroseoul.co.kr/article/2016093000010
115	115	조폐공사	아마존의 AI 포켓드론, 미아찾기에 보디가드까지 척척				https://www.metroseoul.co.kr/article/2016102000189
116	116	조폐공사	국내 드론시장, 2019년 1000억대로…관련 보험수요 급증 전망				https://www.metroseoul.co.kr/article/2016080700070
117	117	조폐공사	"신애, SNS '남편' 모습 새삼 눈길 ""사랑하는 두 남자"""				https://www.metroseoul.co.kr/article/2016121900104
118	118	조폐공사	[포토] 브레이브걸스 하윤, 남심 흔드는 압도적 볼륨감				https://www.metroseoul.co.kr/article/2016021600183
119	119	조폐공사	[포토] 레이싱모델 박하, 시크한 단발로 남심 저격! (2016 서울 오토살롱)				https://www.metroseoul.co.kr/article/2016070900016
120	120	조폐공사	안투라지 클라라VS이태임, 섹시 女배우 연이어 출동 '눈길'				https://www.metroseoul.co.kr/article/2016110600043
121	121	조폐공사	뉴발란스, 류승범과 함께한 두 번째 콜라보레이션 화보 공개				https://www.metroseoul.co.kr/article/2016081200013
122	122	조폐공사	"'데스노트' 강홍석 ""매력적인 캐릭터라면 류크役 보다 더한 것도 OK"""				https://www.metroseoul.co.kr/article/2016121900156
123	123	조폐공사	최순실 국정농단 의혹, 뿔난 연예인 '황찬성·신현준' 눈길				https://www.metroseoul.co.kr/article/2016103000121
124	124	조폐공사	아역배우 이재인, 카라멜이엔티와 전속계약				https://www.metroseoul.co.kr/article/2016042600093
125	125	조폐공사	[동영상] 드라마 'W' 한효주, 이종석 키스에 감정이 있어야….				https://www.metroseoul.co.kr/article/2016072800146
126	126	조폐공사	종로구에 국민MC '송해길' 생긴다				https://www.metroseoul.co.kr/article/2016081800099
127	127	조폐공사	[포토] 레인보우 재경, 남자팬들 눈길 잡는 섹시 안무!				https://www.metroseoul.co.kr/article/2016021500121
128	128	조폐공사	[포토] 레드 핫 칠리 페퍼스 Red Hot Chili Peppers 플리 Flea, 녹슬지 않은 점프 실력! (2016 지산 밸리록 뮤직앤드아츠 페스티벌)				https://www.metroseoul.co.kr/article/2016072300003
129	129	조폐공사	홈쇼핑모아, 90%이상 홈쇼핑으로 화장품 구매 경험 있다				https://www.metroseoul.co.kr/article/2016032200110
130	130	조폐공사	불법채권추심 신고, 녹음·촬영 등 증거자료 필요				https://www.metroseoul.co.kr/article/2016041400090
131	131	조폐공사	호텔스컴바인, 올 상반기 루프탑 수영장 갖춘 호텔 '인기'	ko	2016-07-27 09:41:00+00:00	"제주 켄싱턴 호텔·싱가포르 마리나 베이 샌즈 각각 국내·해외 1위 올라 싱가포르 마리나 베이 샌즈 루프탑 수영장.ⓒ호텔스컴바인 호텔스컴바인은 올해 상반기 루프탑 수영장 시설을 갖춘 호텔에 대한 검색 인기가 높은 것으로 나타났다고 27일 밝혔다. 올 상반기 호텔스컴바인 웹사이트를 통해 검색된 호텔 상품 조회 데이터 1300만건을 분석한 결과 국내 호텔로는 켄싱턴 호텔 제주와 더 신라 제주가, 해외 호텔로는 싱가포르 마리나 베이 샌즈와 괌 리프&올리브 스파 리조트가 각각 1, 2위를 차지했다. 가장 많은 검색량을 보인 국내, 해외 두 호텔은 옥상에 루프탑 수영장이라고 불리는 인피니티 풀을 보유하고 있다는 점이 특징이다. 인피니티 풀은 수면이 수평선까지 무한대로 연장되는 듯한 착각을 불러일으키도록 설계돼 최근 2030대 여행객들이 선호하는 시설 중 하나다. 최리아 호텔스컴바인 마케팅 부장은 ""최근 여행객들이 호텔을 선택할 때 호텔 위치와 객실 등 기본적인 요소 뿐 아니라 특색 있는 부대시설까지 고려하는 추세""라며 ""앞으로 여행객들에게 이색적인 경험을 선사할 수 있는 다양한 호텔을 적극 소개할 계획""이라고 말했다. ©(주) EBN 무단전재 및 재배포 금지"	https://www.ebn.co.kr/news/view/842819
132	132	조폐공사	[필름리뷰-배트맨 대 슈퍼맨] 배트맨과 슈퍼맨, 그 대결의 승자는?				https://www.metroseoul.co.kr/article/2016032200064
